Material_x,Cast_code,Stress,Temp,Frac,Elong,RA,C,Cr,Co,Al,Ti,Mo,W,Nb,Fe,B,V,Ni,Si,Mn,Cu,S,P,N,NbTa
32,221,9.89776310151314,1005.12806142899,50615.1937237599,16.8056675056632,24.6681789122037,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0304703927921,1000.03711785955,50754.3917010662,17.2087530311485,25.1930811901732,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0014072905228,1007.07253193543,49345.5783314638,17.1031927555786,24.9817004697986,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0633026417071,983.996277678164,50704.5203386917,16.9066193626524,25.2771268854355,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0144294947542,989.806617893426,50441.8957977668,16.8856927895823,24.796901884736,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0761513693097,991.194096778754,50282.2239526142,16.9399149101456,24.9916260178756,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92117329539776,998.391198431559,50922.467757043,16.9802452711967,24.6819499159743,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96009458676737,1000.03589646417,50531.4386313343,16.9971599026077,25.0508041811026,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0423043475289,1000.62411455761,49096.7030177099,16.8870412240531,25.050743725191,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0700786960442,989.057247164145,50630.7880159705,17.1979883714165,25.1670912831161,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0321639225412,1000.99747052936,50165.7431131714,17.0751437294907,25.0029894377967,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.09986906771,998.061949387355,49630.1609384142,17.070264480899,25.0413652257813,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91717011787829,999.165218799243,51021.2271733138,16.9013935676078,25.163431819142,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.89219420020732,998.963552495384,51169.2341657073,16.76011936592,24.5420552166277,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0897286777528,979.407128169188,50858.8192694134,16.7888199713204,24.6557610381245,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97983569752026,999.700250511071,50707.1664554368,16.9572988648737,25.1027526748401,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.89073399803174,1001.45936200033,51567.3769085125,17.2099168176353,25.2138715446894,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1408533879321,993.83097405771,49020.8935190321,16.9185251306394,24.9216917480107,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.93474580189843,1006.08699802647,50134.3739730014,16.9784273445959,24.8906472811144,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1491915485181,990.579180757731,49917.4762426323,17.2067514411723,25.1088923747128,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1338284589965,1002.26907665809,49506.165754937,17.2267049157445,25.4104758973004,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90012582941833,1003.37013518856,51239.7164229963,17.2115178651246,24.9565257542035,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0495427195382,995.181964657671,49416.1190422965,16.9343835502691,24.7096907222559,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0734135731193,995.021746119564,49637.5815685578,16.9739545237653,25.0813681005097,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91944576581433,1002.21250544589,50526.2932479387,16.9742989116197,25.237692053933,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2069603843902,985.796987414467,49662.1632910538,16.9812994292943,25.0666201914509,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0815793977995,992.373668193168,49787.5798447215,17.1307569953649,25.1053917869888,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2047775115457,985.487738754841,49762.8741913095,17.0836813504202,25.4018840550508,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92988380491069,1012.68129135982,49561.5098224739,16.9066336244766,25.0059837282218,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96261590623723,989.997908833904,50257.0398547634,16.811355185807,24.7718251384322,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.87115877367161,1016.85877065164,50293.3444603752,17.056525750795,24.8199650120857,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0628865416754,1000.86587352274,50130.6275381995,17.3469618094497,25.2441381845119,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0153309820986,1001.45040037144,49695.1495385032,17.0590488529356,25.1556262337916,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96680270307386,996.248742858849,50552.6753149314,16.8677113139049,24.9046539282583,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0684607786585,987.510676673522,50210.9435378127,16.8961556227571,25.2050799273016,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90206550645047,999.421705001611,50843.1549639282,16.8300179428738,24.5482394613511,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0035949527666,997.519457467241,50664.5371502557,17.2523621942962,25.5120368260462,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1126932498421,1003.3849698919,49046.7569203081,17.077114266355,25.2835304194452,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99312591212909,1006.94374390809,50005.5993904862,17.0515595713036,25.1163502129017,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0244250389315,999.187494781944,50327.5610168582,17.08179047722,25.3069971472041,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98217831663898,1014.58123858231,49288.572377385,17.0379051300447,25.1627844933395,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0552286160186,997.21599695813,49857.1536018989,16.943882427811,25.1189627692849,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92743709845548,998.494066168253,50634.3413611231,16.8924886204419,24.7307230674992,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1196430508446,986.516334307281,49921.015245405,16.8744011310909,24.8379589436891,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0504678040512,995.849590464238,49716.0485911216,16.8434974732489,24.9467199061078,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.87855732960021,1009.06291725378,50683.2633556675,17.0407670299827,24.706102911014,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1602463971259,988.189705371558,49792.9457349045,16.9378339407675,24.8765352577833,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88548504726543,1004.85619213399,50646.3805504433,16.8906604096353,24.6455409324971,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0188028897903,1007.13817676311,49608.7332700801,17.1874927955073,25.2232764017794,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98607649614555,987.230099798934,50182.1991321394,16.7116834981691,24.648559446254,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0837774963237,989.762350576472,50768.8674623278,17.0381669933405,25.0606333685525,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99361925442521,1006.08167021438,49748.4073529668,16.8114805510661,24.7913762817971,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0547785982655,991.675742885479,50698.9713318694,16.9929706437338,25.2223027356233,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0531249835357,983.366377109463,50285.338261238,16.863288923679,24.8319975823205,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1156268012666,979.774348231452,50587.8182693483,17.0952755686499,25.4043863082794,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95274827266847,1005.02195019192,49976.3446770501,16.8526307753836,24.7249815734737,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84505178421436,1015.09873810472,50291.3124856812,17.0640832238852,24.7830922959371,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88085067823167,1015.59454715545,50610.4580712354,17.0805144194029,24.8429938596199,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0459382517722,996.876640855784,50033.5702057629,16.9644552153195,25.2706723824601,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0482060414028,1004.4781848524,49985.8176172399,17.1659490828296,25.051987888422,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1035282024081,995.200875726629,50452.0844902699,17.1286422960551,25.3630410169037,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9444585656547,1013.04053663444,50398.0207762935,17.3230491849369,25.6193903879413,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88764072874798,1008.96930875101,50377.8275536637,16.6901530584464,24.8143734682613,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91599083580745,1018.85028509131,49599.2216484501,17.2053394643046,25.2128173560286,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0872109409956,991.811507053033,49122.5104686549,16.9264631050563,24.9923309569503,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98216705366724,1001.07218514835,50063.2478893905,16.8487827168522,24.7164757356923,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0754089599247,991.618626638986,50536.5352241905,17.1590137656364,25.2300841828512,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.958711952069,1007.57042970205,49285.7467481187,17.088970750681,25.1612128536433,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.93699426966952,1002.36060238015,50581.9271532844,17.0426233740735,25.2994427166634,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9778582591306,1008.04804648019,49807.3858615729,16.9174518109233,24.7363082984122,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0465710387328,1013.02491144956,49545.7221978094,17.1166824697967,25.2082506986251,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0065493880424,993.07619758561,50211.1279011506,16.7954143188622,24.6443341152518,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98099281112864,1007.89217059299,49673.2822401748,16.8735250203359,24.947644040529,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.8312872809238,999.263895414137,50963.9972044264,16.7986790878998,24.5708879753363,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.87478488967577,1012.71527883362,50209.3475081458,17.0820051285564,25.1945827580005,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97483002931781,1001.07888813159,50031.6554883108,16.9877477148746,25.0414033851623,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0010732270113,1008.27068756294,50238.9530330613,17.2581576403365,25.4192600492434,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0309017021387,999.023089273177,49653.680568078,16.9323142178879,24.9639566971524,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0700608940998,995.858472283143,49941.6096368781,17.05888979322,25.0903896901519,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.86767317705137,1020.59383261293,49469.9447242909,17.0866249016509,25.2689228447966,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0531681580693,1003.25834090494,50496.481022173,17.1553297520908,25.3093230478011,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0536044893149,1003.40856470659,49481.8034444451,17.2190149538246,25.3488980198625,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1415841684627,991.670345789846,50166.7017752492,17.090228934483,25.4227853323552,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0802761475727,992.002301046256,49867.9737340189,16.8340254232365,24.8139841047653,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.85169649665401,1007.35869566781,50056.1266888382,16.5959761593084,24.6030231684345,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.93843334029309,1007.62828044962,50020.4569179051,17.2210007672914,25.0951777171472,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95684010621694,993.153319689309,50917.8897139109,16.9488888034101,24.9064484132266,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97988325310851,1004.37881631674,50187.5968751577,17.0493524822483,25.2460029468129,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.71392557277554,1022.01949310238,50257.7620970714,16.6682212341465,24.6637237070487,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1691992354543,982.892210559416,49603.1243109004,17.0530494659043,25.1432179929307,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.86505971744971,1013.94319400235,50880.2465479099,16.8267902514301,24.517164759178,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0966206713913,986.864732291111,50180.9261224856,16.7127113947225,24.9529663137084,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9858594279977,997.929538563922,50580.3137647753,17.1599038599083,25.1089315148917,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0113772426815,1000.30262135339,50239.5828078277,16.9295343588475,25.0532463825948,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.81106758404619,1019.79959029186,50041.4458158564,17.0579336661576,25.0879113258253,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98582595914523,1003.50649099022,49565.8040736161,16.8045483055299,24.9476164793681,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90109014724563,1020.87729570958,50128.0327242765,17.3223388476615,25.3438068919687,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88976728435826,1011.6092207627,50153.3992730699,16.8545005836874,25.0445989585197,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0993293612812,984.865112562946,50310.8858058351,16.929083158049,24.9784561750892,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0458142168396,991.826101386196,50677.9902426805,17.0052618607011,25.0980822922654,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.94405639228027,1004.31442913655,50030.9047999017,16.878777072375,24.9559000846815,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9727488227287,1002.97525776039,49893.6589353357,16.7221409473006,24.7003642399979,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1976702731555,999.177833342108,49682.0241836505,17.5474171865567,25.653041764089,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1505927097174,982.533991673833,50775.021491281,16.9235576029614,24.8836570560535,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1702919365604,980.558660519989,49921.4471099863,16.8671341039459,25.211497162346,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0803639138547,988.902611516799,50166.0760855904,17.07408853805,25.2919112017877,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9244199863772,1004.27924376285,50343.3459778442,17.0835322647496,24.9446344975655,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1267908197527,991.221188442033,50433.8778255757,16.9004723407175,24.6248999163824,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95269544198913,994.302311030631,50704.0838132888,16.9194257809188,24.9579471113509,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99711834681925,1004.40171623242,50373.5793705082,16.9989026024711,24.904093523894,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.93482768573535,1015.93021069822,50060.3178690467,17.1786620961118,25.3095955828667,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84921757224616,1008.86162436346,50828.5046557755,17.0175839511788,24.8613583778931,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0204836562394,997.662522479799,50713.6529917245,16.9502056062293,25.0008949354978,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.82496705880437,1014.68279251565,50592.1796477548,17.0513870785168,25.046356925312,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.89708214875886,1009.63824141427,50605.1348338468,17.1155129633735,24.7447645234273,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0686751822025,997.396134356963,50322.2567429652,17.1777827849092,25.2674270332573,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0827522918607,980.2647086104,50522.5531054496,16.874433039938,24.8775176971948,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88281907718354,1013.42971499557,50658.5044140054,17.1912680218115,25.1982917713853,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0400840767439,1002.22803655403,49579.8476202905,16.9027571826522,24.9293214493511,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91061591995442,1016.08520380964,50004.5711370211,17.1706269871428,25.1661207431019,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92817395655923,1001.41647178099,50348.0472414414,16.6897486318038,24.7286857700144,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0175133433676,988.738769434869,50780.109476454,16.980094756982,24.8513723618316,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91689382655638,1002.74132543265,50438.5811079406,17.163693979368,24.9432852925049,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
